episode_key,split,machine,campaign,instance,episode_id,suite,task_id,group,outcome,rows,first_timestep,last_timestep,source_path
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r0,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r0,libero_goal_env,1,env,success,79,0,78,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r1,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r1,libero_goal_env,1,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r10,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r10,libero_goal_env,1,env,success,82,0,81,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r11,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r11,libero_goal_env,1,env,success,89,0,88,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r12,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r12,libero_goal_env,1,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r13,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r13,libero_goal_env,1,env,success,86,0,85,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r14,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r14,libero_goal_env,1,env,success,82,0,81,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r15,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r15,libero_goal_env,1,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r16,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r16,libero_goal_env,1,env,success,85,0,84,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r17,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r17,libero_goal_env,1,env,success,82,0,81,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r18,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r18,libero_goal_env,1,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r19,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r19,libero_goal_env,1,env,success,87,0,86,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r2,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r2,libero_goal_env,1,env,success,82,0,81,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r20,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r20,libero_goal_env,1,env,success,86,0,85,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r21,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r21,libero_goal_env,1,env,success,85,0,84,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r22,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r22,libero_goal_env,1,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r23,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r23,libero_goal_env,1,env,success,86,0,85,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r24,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r24,libero_goal_env,1,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r25,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r25,libero_goal_env,1,env,success,88,0,87,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r26,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r26,libero_goal_env,1,env,success,78,0,77,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r27,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r27,libero_goal_env,1,env,success,86,0,85,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r28,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r28,libero_goal_env,1,env,success,81,0,80,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r29,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r29,libero_goal_env,1,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r3,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r3,libero_goal_env,1,env,success,81,0,80,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r30,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r30,libero_goal_env,1,env,success,80,0,79,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r31,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r31,libero_goal_env,1,env,success,85,0,84,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r32,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r32,libero_goal_env,1,env,success,82,0,81,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r33,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r33,libero_goal_env,1,env,success,87,0,86,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r34,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r34,libero_goal_env,1,env,success,79,0,78,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r35,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r35,libero_goal_env,1,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r36,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r36,libero_goal_env,1,env,success,78,0,77,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r37,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r37,libero_goal_env,1,env,success,80,0,79,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r4,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r4,libero_goal_env,1,env,success,81,0,80,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r5,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r5,libero_goal_env,1,env,success,88,0,87,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r6,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r6,libero_goal_env,1,env,success,86,0,85,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r7,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r7,libero_goal_env,1,env,success,79,0,78,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r8,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r8,libero_goal_env,1,env,success,77,0,76,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t1_r9,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t1_r9,libero_goal_env,1,env,success,87,0,86,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r0,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r0,libero_goal_env,2,env,success,144,0,143,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r1,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r1,libero_goal_env,2,env,success,97,0,96,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r10,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r10,libero_goal_env,2,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r11,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r11,libero_goal_env,2,env,success,94,0,93,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r12,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r12,libero_goal_env,2,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r13,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r13,libero_goal_env,2,env,success,100,0,99,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r14,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r14,libero_goal_env,2,env,success,80,0,79,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r15,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r15,libero_goal_env,2,env,success,86,0,85,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r16,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r16,libero_goal_env,2,env,success,85,0,84,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r17,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r17,libero_goal_env,2,env,success,94,0,93,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r18,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r18,libero_goal_env,2,env,success,107,0,106,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r19,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r19,libero_goal_env,2,env,success,79,0,78,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r2,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r2,libero_goal_env,2,env,success,94,0,93,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r20,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r20,libero_goal_env,2,env,success,90,0,89,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r21,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r21,libero_goal_env,2,env,success,91,0,90,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r22,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r22,libero_goal_env,2,env,success,95,0,94,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r23,success_calib,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r23,libero_goal_env,2,env,success,94,0,93,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r24,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r24,libero_goal_env,2,env,success,87,0,86,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r25,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r25,libero_goal_env,2,env,success,92,0,91,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r26,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r26,libero_goal_env,2,env,success,97,0,96,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r27,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r27,libero_goal_env,2,env,success,91,0,90,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r28,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r28,libero_goal_env,2,env,success,108,0,107,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r29,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r29,libero_goal_env,2,env,success,96,0,95,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r3,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r3,libero_goal_env,2,env,success,85,0,84,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r30,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r30,libero_goal_env,2,env,success,207,0,206,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r31,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r31,libero_goal_env,2,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r32,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r32,libero_goal_env,2,env,success,81,0,80,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r33,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r33,libero_goal_env,2,env,success,88,0,87,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r34,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r34,libero_goal_env,2,env,success,94,0,93,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r35,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r35,libero_goal_env,2,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r36,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r36,libero_goal_env,2,env,success,90,0,89,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r37,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r37,libero_goal_env,2,env,success,104,0,103,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r4,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r4,libero_goal_env,2,env,success,97,0,96,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r5,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r5,libero_goal_env,2,env,success,85,0,84,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r6,failure_eval_all,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r6,libero_goal_env,2,env,failure_or_timeout,300,0,299,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r7,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r7,libero_goal_env,2,env,success,101,0,100,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r8,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r8,libero_goal_env,2,env,success,98,0,97,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t2_r9,success_test_id,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t2_r9,libero_goal_env,2,env,success,83,0,82,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t3_r0,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t3_r0,libero_goal_env,3,env,success,198,0,197,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t3_r1,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t3_r1,libero_goal_env,3,env,success,167,0,166,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
bob|fiper_sweep_eternal|instance_B|libero_goal_env_t3_r10,success_train,bob,fiper_sweep_eternal,instance_B,libero_goal_env_t3_r10,libero_goal_env,3,env,success,201,0,200,/media/rootalkhatib/My Passport/reda_ws/asynchvla_ws/stage9_libero_pro_risk_data/campaigns/fiper_sweep_eternal/instance_B/fiper_receding_samples.jsonl
